author_link,author_name,average_rating,kindle_price,link,n_pages,rating_count,review_count,title
https://www.goodreads.com/author/show/1077326.J_K_Rowling,J.K. Rowling,4.11,Kindle $9.99,https://www.goodreads.com/book/show/23731881-very-good-lives,"74 pages, Hardcover","27,758","3,204",Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination
https://www.goodreads.com/author/show/69641.Jen_Sincero,Jen Sincero,3.95,Kindle $9.99,https://www.goodreads.com/book/show/15843166-you-are-a-badass,"254 pages, Paperback","224,661","13,299",You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life
https://www.goodreads.com/author/show/3251696.Kelly_McGonigal,Kelly McGonigal,4.13,Kindle $12.99,https://www.goodreads.com/book/show/10865206-the-willpower-instinct,"275 pages, Hardcover","31,062","2,097","The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It"
https://www.goodreads.com/author/show/5589647.Marie_Kond_,Marie Kondō,3.87,Kindle $9.99,https://www.goodreads.com/book/show/22318578-the-life-changing-magic-of-tidying-up,"213 pages, Hardcover","347,878","31,701",The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing
https://www.goodreads.com/author/show/3317.Dale_Carnegie,Dale Carnegie,4.15,Kindle $10.99,https://www.goodreads.com/book/show/4866.How_to_Stop_Worrying_and_Start_Living,"358 pages, Paperback","101,470","3,830",How to Stop Worrying and Start Living
https://www.goodreads.com/author/show/3988443.Rebecca_E_Williams,Rebecca E. Williams,4.12,Kindle $14.99,https://www.goodreads.com/book/show/13436416-the-mindfulness-workbook-for-addiction,"232 pages, Paperback",146,8,"The Mindfulness Workbook for Addiction: A Guide to Coping with the Grief, Stress and Anger that Trigger Addictive Behaviors"
https://www.goodreads.com/author/show/399.Napoleon_Hill,Napoleon Hill,4.18,,https://www.goodreads.com/book/show/30186948-think-and-grow-rich,"233 pages, Paperback","303,454","9,485",Think and Grow Rich
https://www.goodreads.com/author/show/7341021.Barry_Banther,Barry Banther,4.16,Kindle $6.99,https://www.goodreads.com/book/show/18667632-a-leader-s-gift,"192 pages, Hardcover",64,9,A Leader's Gift: How to Earn the Right to Be Followed
https://www.goodreads.com/author/show/6842.Greg_Behrendt,Greg Behrendt,3.97,Kindle $4.99,https://www.goodreads.com/book/show/33353.It_s_Called_a_Breakup_Because_It_s_Broken,"288 pages, Paperback","11,690",846,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy
https://www.goodreads.com/author/show/1431310.Catherine_Johnson,Catherine  Johnson,3.83,,https://www.goodreads.com/book/show/618210.Shadow_Syndromes,"400 pages, Paperback",236,19,Shadow Syndromes: The Mild Forms of Major Mental Disorders That Sabotage Us
https://www.goodreads.com/author/show/829.Daniel_Goleman,Daniel Goleman,4.04,Kindle $14.99,https://www.goodreads.com/book/show/26329.Emotional_Intelligence,"352 pages, Hardcover","112,342","4,121",Emotional Intelligence: Why It Can Matter More Than IQ
https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,Winsome Campbell-Green,4.50,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/20581539-the-perks-of-a-positive-attitude,"60 pages, Kindle Edition",18,2,The Perks Of A Positive Attitude: A Practical Guide To Happiness and Success
https://www.goodreads.com/author/show/4835679.David_J_Schwartz,David J. Schwartz,4.25,Kindle $14.99,https://www.goodreads.com/book/show/759945.The_Magic_of_Thinking_Big,"238 pages, Paperback","87,829","3,158",The Magic of Thinking Big
https://www.goodreads.com/author/show/669905.Barbara_Oakley,Barbara Oakley,4.20,Kindle $13.99,https://www.goodreads.com/book/show/18693655-a-mind-for-numbers,"336 pages, Paperback","18,820","1,838",A Mind for Numbers: How to Excel at Math and Science
https://www.goodreads.com/author/show/15275778.Mimi_Novic,Mimi Novic,4.67,Kindle $9.68,https://www.goodreads.com/book/show/51918202-brilliance-of-dawn,Paperback,6,0,Brilliance of Dawn
https://www.goodreads.com/author/show/1136219.Sanjay_Jain,Sanjay Jain,3.20,Kindle $9.99,https://www.goodreads.com/book/show/18167090-optimal-living-360,"248 pages, Hardcover",114,27,Optimal Living 360: Smart Decision Making for a Balanced Life
https://www.goodreads.com/author/show/67356.Laura_Vanderkam,Laura Vanderkam,3.41,Kindle $12.99,https://www.goodreads.com/book/show/18634501-what-the-most-successful-people-do-before-breakfast,"181 pages, Kindle Edition","13,081","1,401",What the Most Successful People Do Before Breakfast: A Short Guide to Making Over Your Mornings--and Life
https://www.goodreads.com/author/show/4493.Eckhart_Tolle,Eckhart Tolle,4.14,Kindle $14.99,https://www.goodreads.com/book/show/76334.A_New_Earth,"316 pages, Paperback","191,265","8,895",A New Earth: Awakening to Your Life's Purpose
https://www.goodreads.com/author/show/20584560.Daniel_Alvarez_Noriega,Daniel Alvarez Noriega,4.80,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54882905-impulsa-tu-pyme,Kindle Edition,10,1,IMPULSA TU PYME: Ideas claves para lograr el éxito de la pequeña y mediana empresa
https://www.goodreads.com/author/show/21557241.Agota_Gabor,Agota Gabor,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/58218963-public-speaking-presentations-media-interviews,"66 pages, Kindle Edition",2,2,Public Speaking · Presentations · Media Interviews: Helping you succeed
https://www.goodreads.com/author/show/65913.Wallace_D_Wattles,Wallace D. Wattles,4.14,Kindle $3.01,https://www.goodreads.com/book/show/342504.The_Science_of_Getting_Rich,"146 pages, Mass Market Paperback","39,004","1,365",The Science of Getting Rich
https://www.goodreads.com/author/show/17170106.Parth_Detroja,Parth Detroja,4.24,,https://www.goodreads.com/book/show/36271740-swipe-to-unlock,"325 pages, Kindle Edition","2,986",264,Swipe to Unlock: The Primer on Technology and Business Strategy
https://www.goodreads.com/author/show/21260219.Reniel_Anca,Reniel Anca,5.00,,https://www.goodreads.com/book/show/57349593-no-longer-shy,"70 pages, Paperback",10,8,No Longer Shy: Conquering Shyness and Social Anxiety
https://www.goodreads.com/author/show/21559.Nassim_Nicholas_Taleb,Nassim Nicholas Taleb,4.10,Kindle $15.99,https://www.goodreads.com/book/show/13530973-antifragile,"426 pages, Hardcover","48,466","3,994",Antifragile: Things That Gain from Disorder
https://www.goodreads.com/author/show/2960.Wayne_W_Dyer,Wayne W. Dyer,4.19,Kindle $9.99,https://www.goodreads.com/book/show/19793.The_Power_of_Intention,"272 pages, Paperback","32,017",783,The Power of Intention
https://www.goodreads.com/author/show/16051757.Raymond_L_Poole,Raymond L. Poole,4.70,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/32883081-lessons-from-a-cf-cornerman,"301 pages, Kindle Edition",40,10,Lessons from a CF Cornerman: 38 Lessons I Learned During My Wife's Illness And Lung Transplant
https://www.goodreads.com/author/show/19081140.Keisha_Law,Keisha Law,5.00,Kindle $2.99,https://www.goodreads.com/book/show/45185760-me-she-her,Kindle Edition,2,2,Me She Her: A Women's Journal for Becoming
https://www.goodreads.com/author/show/19554722.Geir_Gigja,Geir Gigja,4.75,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/53103865-i-is-god,"61 pages, Kindle Edition",12,5,I Is God: The Journey Begins
https://www.goodreads.com/author/show/7890536.Dan_Harris,Dan   Harris,3.82,Kindle $8.99,https://www.goodreads.com/book/show/34962306-meditation-for-fidgety-skeptics,"304 pages, Hardcover","9,268",934,Meditation for Fidgety Skeptics: A 10% Happier How-To Book
https://www.goodreads.com/author/show/3136576.David_Brooks,David  Brooks,3.65,Kindle $9.99,https://www.goodreads.com/book/show/22551809-the-road-to-character,"320 pages, Hardcover","22,823","2,243",The Road to Character
https://www.goodreads.com/author/show/14472017.Lilly_Singh,Lilly Singh,3.94,Kindle $14.99,https://www.goodreads.com/book/show/31202835-how-to-be-a-bawse,"315 pages, Hardcover","17,217","1,951",How to Be a Bawse: A Guide to Conquering Life
https://www.goodreads.com/author/show/19530290.Nima_Khalilian,Nima Khalilian,4.20,Kindle $2.99,https://www.goodreads.com/book/show/52860075-the-art-of-interpretation,"216 pages, Paperback",5,0,The Art Of Interpretation: A Guide To Remembering Rules Of Reality
https://www.goodreads.com/author/show/6567509.Sequoia_Nagamatsu,Sequoia Nagamatsu,3.86,Kindle $9.95,https://www.goodreads.com/book/show/57850265-how-high-we-go-in-the-dark,"304 pages, Hardcover","37,275","6,611",How High We Go in the Dark
https://www.goodreads.com/author/show/4493.Eckhart_Tolle,Eckhart Tolle,4.15,Kindle $8.45,https://www.goodreads.com/book/show/6708.The_Power_of_Now,"229 pages, Paperback","322,148","14,230",The Power of Now: A Guide to Spiritual Enlightenment
https://www.goodreads.com/author/show/20035965.Naketa_Ren_Thigpen,Naketa Ren Thigpen,5.00,,https://www.goodreads.com/book/show/51450721-selfish,"132 pages, ebook",9,4,"Selfish: Permission to Pause, Live, Love and Laugh Your Way to Joy"
https://www.goodreads.com/author/show/39021.Chip_Heath,Chip Heath,4.13,Kindle $14.99,https://www.goodreads.com/book/show/34466952-the-power-of-moments,"320 pages, Hardcover","18,395","1,707",The Power of Moments: Why Certain Experiences Have Extraordinary Impact
https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,Justin Ho Guo Shun,4.40,,https://www.goodreads.com/book/show/52626597-i-m-unapologetically-single-and-more-than-ok-with-it,,5,1,I'm Unapologetically Single And More Than OK With It
https://www.goodreads.com/author/show/14825303.Zephan_Moses_Blaxberg,Zephan Moses Blaxberg,4.38,Kindle $2.99,https://www.goodreads.com/book/show/28427090-life-re-scripted,"121 pages, Kindle Edition",21,0,Life Re-Scripted: Find Your Purpose and Design Your Dream Life Before The Curtains Close
https://www.goodreads.com/author/show/15059005.Ashwani_Deswal,Ashwani Deswal,5.00,Kindle $2.99,https://www.goodreads.com/book/show/44574392-108-divine-seeds,"126 pages, Kindle Edition",15,1,108 Divine Seeds: Seeds to Lead and Succeed in Life
https://www.goodreads.com/author/show/5858511.Alex_Lickerman,Alex Lickerman,4.00,,https://www.goodreads.com/book/show/16092850-the-undefeated-mind,"278 pages, Paperback","1,075",68,The Undefeated Mind: On the Science of Constructing an Indestructible Self
https://www.goodreads.com/author/show/21165659.Pooja_Agnihotri,Pooja Agnihotri,4.51,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/56990341-17-reasons-why-businesses-fail,Paperback,71,33,17 Reasons Why Businesses Fail :Unscrew Yourself From Business Failure
https://www.goodreads.com/author/show/20468490.Dina_Preston_Ortiz,Dina Preston-Ortiz,4.71,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54364478-31-cents-to-43-countries,Kindle Edition,14,1,31 Cents to 43 Countries: Hardcore Tips to Increasing Profits
https://www.goodreads.com/author/show/17320400.Ngan_H_Nguyen,Ngan H. Nguyen,4.60,,https://www.goodreads.com/book/show/52499716-self-defined-success,Paperback,5,1,Self-Defined Success: You Already Have Everything It Takes
https://www.goodreads.com/author/show/6633677.Daniel_Walter,Daniel Walter,4.28,,https://www.goodreads.com/book/show/52505341-take-back-your-day,"136 pages, Kindle Edition",25,12,Take Back Your Day: How Simple Daily Actions Can Change Your Life
https://www.goodreads.com/author/show/1658710.Beca_Lewis,Beca Lewis,4.57,,https://www.goodreads.com/book/show/42140773-the-daily-shift,,7,0,The Daily Shift: It's Not What You Think. It's Better Than That
https://www.goodreads.com/author/show/7264719.John_Marrs,John Marrs,4.11,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/40670312-the-one,"418 pages, Kindle Edition","127,692","15,677",The One
https://www.goodreads.com/author/show/4602925.Lorii_Myers,Lorii Myers,4.20,Kindle $5.42,https://www.goodreads.com/book/show/13003367-make-it-happen-a-healthy-competitive-approach-to-achieving-personal-su,"304 pages, Paperback",99,25,"Make It Happen, A Healthy, Competitive Approach to Achieving Personal Success"
https://www.goodreads.com/author/show/4602925.Lorii_Myers,Lorii Myers,4.08,Kindle $8.40,https://www.goodreads.com/book/show/12965336-3-off-the-tee,"244 pages, Kindle Edition",97,16,"3 Off the Tee: Targeting Success, Develop the Right Business Attitude to be Successful in the Workplace"
https://www.goodreads.com/author/show/20338744.Steven_B_Reider,Steven B. Reider,3.67,Kindle $8.99,https://www.goodreads.com/book/show/52152720-from-sit-to-gundog,"268 pages, Hardcover",3,1,From Sit to Gundog
https://www.goodreads.com/author/show/7451649.G_L_Lambert,G.L. Lambert,4.03,Kindle $9.99,https://www.goodreads.com/book/show/28966747-men-don-t-love-women-like-you,"372 pages, Kindle Edition",871,86,"Men Don't Love Women Like You: The Brutal Truth About Dating, Relationships, and How to Go from Placeholder to Game Changer"
https://www.goodreads.com/author/show/20113608.Noah_Zandan,Noah Zandan,4.83,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/52241567-insights-into-influence,"188 pages, Perfect Paperback",6,6,"Insights into Influence: Strategies, Tactics and Secrets of World-Class Leaders and Social Scientists | Thought Leadership and Science-backed Insights from Data and Behavior Experts"
https://www.goodreads.com/author/show/8002055.Michael_Petrus,Michael Petrus,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/53315690-hair-transplant-real,paperback,3,1,Hair Transplant Real: Revealing the Illusion
https://www.goodreads.com/author/show/19488565.Derek_Goneke,Derek Goneke,4.50,Kindle $2.99,https://www.goodreads.com/book/show/48824295-applied-emotional-intelligence,"55 pages, Kindle Edition",6,3,"APPLIED EMOTIONAL INTELLIGENCE: Learn how to master your feelings, motivate yourself and lead others to achieve goals and have the right social interactions."
https://www.goodreads.com/author/show/20280326.Teamika_J,Teamika J,4.80,Kindle $5.19,https://www.goodreads.com/book/show/53365543-fountain-of-happiness,"146 pages, Paperback",5,1,Fountain of Happiness: Open Your Arms and Embrace Your Joy
https://www.goodreads.com/author/show/17702352.Roman_Russo,Roman Russo,4.50,Kindle $3.99,https://www.goodreads.com/book/show/59538309-optimal-happiness,"262 pages, Paperback",14,6,Optimal Happiness: The Fastest & Surest Way to Reach Your Happiest Potential
https://www.goodreads.com/author/show/20360299.Drake_Elliott,Drake Elliott,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54453938-own-your-career,Kindle Edition,2,0,"Own Your Career: Get Unstuck and Into a Role that Serves You - The Complete Guide to Career Development, Job Success, & Professional Fulfillment"
https://www.goodreads.com/author/show/16435652.Olivia_Telford,Olivia Telford,3.59,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/35688372-hygge,"100 pages, Kindle Edition",589,87,Hygge: Discovering The Danish Art Of Happiness – How To Live Cozily And Enjoy Life’s Simple Pleasures
https://www.goodreads.com/author/show/19576393.Hayden_Nekara,Hayden Nekara,4.63,Kindle $0.99,https://www.goodreads.com/book/show/56062518-broken-and-alone-right,"96 pages, Kindle Edition",8,2,Broken and alone... right?: I think we should talk...
https://www.goodreads.com/author/show/6633677.Daniel_Walter,Daniel Walter,3.86,,https://www.goodreads.com/book/show/42616640-10-minute-focus,"152 pages, Kindle Edition",160,12,10-Minute Focus: 25 Habits for Mastering Your Concentration and Eliminating Distractions
https://www.goodreads.com/author/show/901977.Clarissa_Pinkola_Est_s,Clarissa Pinkola Estés,4.13,Kindle $7.99,https://www.goodreads.com/book/show/241823.Women_Who_Run_With_the_Wolves,"537 pages, Paperback","67,630","5,141",Women Who Run With the Wolves
https://www.goodreads.com/author/show/96150.Daniel_H_Pink,Daniel H. Pink,3.95,Kindle $13.99,https://www.goodreads.com/book/show/6452796-drive,"242 pages, Hardcover","114,286","5,234",Drive: The Surprising Truth About What Motivates Us
https://www.goodreads.com/author/show/14541046.Ichiro_Kishimi,Ichiro Kishimi,4.05,Kindle $13.99,https://www.goodreads.com/book/show/43306206-the-courage-to-be-disliked,"288 pages, Paperback","55,431","6,478","The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness"
https://www.goodreads.com/author/show/867.Steven_Pressfield,Steven Pressfield,4.15,Kindle $9.99,https://www.goodreads.com/book/show/14912777-turning-pro,"148 pages, Kindle Edition","12,216",765,Turning Pro
https://www.goodreads.com/author/show/20015318.Denise_Richardson,Denise  Richardson,4.31,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/50244506-cruel,"299 pages, Kindle Edition",521,17,Cruel: One Child's Story To Survive
https://www.goodreads.com/author/show/62918.Mickey_Royal,Mickey Royal,3.68,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/53552377-the-pimp-guide,Kindle Edition,28,3,The Pimp Guide: Secrets of Mind Manipulation
https://www.goodreads.com/author/show/1498.David_D_Burns,David D. Burns,4.04,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/46674.Feeling_Good,"736 pages, Mass Market Paperback","30,332","1,464",Feeling Good: The New Mood Therapy
https://www.goodreads.com/author/show/14126306.Matthew_FitzSimmons,Matthew FitzSimmons,4.15,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/58370216-chance,"313 pages, Kindle Edition","1,533",124,Chance
https://www.goodreads.com/author/show/2331.Mitch_Albom,Mitch Albom,4.16,Kindle $11.99,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,"210 pages, Paperback","960,268","35,666",Tuesdays with Morrie
https://www.goodreads.com/author/show/14031444.Paul_Kalanithi,Paul Kalanithi,4.39,Kindle $14.99,https://www.goodreads.com/book/show/25899336-when-breath-becomes-air,"208 pages, Kindle Edition","598,060","45,634",When Breath Becomes Air
https://www.goodreads.com/author/show/4343534.Krissy_Falzon,Krissy Falzon,3.67,Kindle $5.75,https://www.goodreads.com/book/show/9366354-101-ways-to-stop-shopping-and-start-saving,"138 pages, Kindle Edition",12,1,101 Ways to Stop Shopping and Start Saving
https://www.goodreads.com/author/show/21222808.Bertalan_Thuroczy,Bertalan Thuroczy,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/57204338-believe-live-run,"218 pages, Kindle Edition",6,1,"Believe, Live, Run: A story about having faith"
https://www.goodreads.com/author/show/21763288.Benjoy_Brown,Benjoy Brown,4.80,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/58852555-the-almost-broken-mind,"138 pages, Kindle Edition",5,1,The Almost Broken Mind: How to Regain Mind Control Through Mind Management to Get the Mind on Track With Mental Fitness to Stop the Mind Wondering so You Can Mind Your Business
https://www.goodreads.com/author/show/76360.Matt_Haig,Matt Haig,4.09,Kindle $13.99,https://www.goodreads.com/book/show/23363874-reasons-to-stay-alive,"266 pages, Hardcover","88,547","10,242",Reasons to Stay Alive
https://www.goodreads.com/author/show/20632783.Ricardo_Miller,Ricardo  Miller,4.67,Kindle $8.99,https://www.goodreads.com/book/show/53009527-effective-living,"120 pages, Kindle Edition",6,2,Effective Living: Your Guide to Creating a Life You Don’t Need to Take a Vacation From
https://www.goodreads.com/author/show/37189.R_Reid_Wilson,R. Reid Wilson,4.10,Kindle $12.99,https://www.goodreads.com/book/show/17574740-anxious-kids-anxious-parents,"288 pages, Paperback",764,96,"Anxious Kids, Anxious Parents: 7 Ways to Stop the Worry Cycle and Raise Courageous and Independent Children"
https://www.goodreads.com/author/show/14545796.Tony_Robbins,Tony Robbins,3.98,Kindle $16.99,https://www.goodreads.com/book/show/23014006-money-master-the-game,"688 pages, Hardcover","21,490","2,348",MONEY Master the Game: 7 Simple Steps to Financial Freedom
https://www.goodreads.com/author/show/18731150.Dennis_Macy,Dennis Macy,4.43,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/53621465-the-angelic-realm,"72 pages, Kindle Edition",67,16,The Angelic Realm: Discovering The Spiritual World and Its Healing Powers
https://www.goodreads.com/author/show/20508735.Michael_Luxiey,Michael Luxiey,4.18,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54550912-the-longevity-bible,Kindle Edition,11,5,"The Longevity Bible: A definitive guide to living longer, staying healthier, and enjoying the life you’ve been given."
https://www.goodreads.com/author/show/17341775.Judy_Dyer,Judy Dyer,4.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/36618537-empath,"104 pages, Kindle Edition","1,559",153,Empath: A Complete Guide for Developing Your Gift and Finding Your Sense of Self
https://www.goodreads.com/author/show/20704686.Art_Rios,Art Rios,4.29,,https://www.goodreads.com/book/show/55353973-let-s-talk,"164 pages, Kindle Edition","4,564",57,"Let's Talk: ...about Making Your Life Exciting, Easier, and Exceptional"
https://www.goodreads.com/author/show/20280455.Clydell_White_Jr,Clydell White  Jr,5.00,,https://www.goodreads.com/book/show/53365823-colored-money,"104 pages, Paperback",3,1,Colored Money: The Blueprint to Financial Freedom
https://www.goodreads.com/author/show/55727.Jonathan_Haidt,Jonathan Haidt,4.21,Kindle $14.99,https://www.goodreads.com/book/show/18245688-the-righteous-mind,"500 pages, Paperback","52,084","5,581",The Righteous Mind: Why Good People are Divided by Politics and Religion
https://www.goodreads.com/author/show/401.Robert_M_Pirsig,Robert M. Pirsig,3.78,,https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,"540 pages, Mass Market Paperback","223,181","10,146",Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values
https://www.goodreads.com/author/show/18390408.K_A_Knight,K.A. Knight,4.14,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/86383207-unstoppable,"368 pages, Kindle Edition",862,180,Unstoppable
https://www.goodreads.com/author/show/8788.Erich_Fromm,Erich Fromm,4.01,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/14142.The_Art_of_Loving,"180 pages, Paperback","73,670","3,976",The Art of Loving
https://www.goodreads.com/author/show/8750.Jon_Kabat_Zinn,Jon Kabat-Zinn,3.77,Kindle $11.99,https://www.goodreads.com/book/show/14098.Mindfulness_for_Beginners,"170 pages, ebook","7,848",498,Mindfulness for Beginners: Reclaiming the Present Moment―and Your Life
https://www.goodreads.com/author/show/20543818.Frederic_GOSSET,Frederic GOSSET,4.60,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54713521-dropshipping-101,Kindle Edition,5,1,DROPSHIPPING 101: How to Change Your Life by Starting Today Your First Quick and Easy Online Business
https://www.goodreads.com/author/show/4402.Miguel_Ruiz,Miguel Ruiz,4.26,Kindle $7.99,https://www.goodreads.com/book/show/81939.The_Mastery_of_Love,"248 pages, Hardcover","49,329","2,080",The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book
https://www.goodreads.com/author/show/3061.M_Scott_Peck,M. Scott Peck,4.07,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/347852.The_Road_Less_Traveled,"320 pages, Paperback","95,355","2,995","The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth"
https://www.goodreads.com/author/show/20592700.Rocky_Rojas,Rocky Rojas,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54920344-the-power-to-fly-high,"167 pages, Paperback",1,0,"The Power to Fly High: Essential practices to unlock your power, find fulfillment, and create meaningful change in your life"
https://www.goodreads.com/author/show/72900.Elizabeth_Lesser,Elizabeth Lesser,4.01,Kindle $12.99,https://www.goodreads.com/book/show/126820.Broken_Open,"307 pages, Paperback","7,624",517,Broken Open: How Difficult Times Can Help Us Grow
https://www.goodreads.com/author/show/81619.Daniel_J_Levitin,Daniel J. Levitin,3.66,Kindle $10.99,https://www.goodreads.com/book/show/18693669-the-organized-mind,"528 pages, Hardcover","12,608","1,337",The Organized Mind: Thinking Straight in the Age of Information Overload
https://www.goodreads.com/author/show/19261183.Sara_M_Lyons,Sara M. Lyons,4.44,,https://www.goodreads.com/book/show/49127530-cute-little-lenormand,"208 pages, Hardcover",25,6,"Cute Little Lenormand: Easy, Intuitive Fortune Telling with a 36 Card Lenormand Deck"
https://www.goodreads.com/author/show/14545796.Tony_Robbins,Tony Robbins,4.15,Kindle $15.99,https://www.goodreads.com/book/show/180116.Awaken_the_Giant_Within,"544 pages, Paperback","68,270","2,077","Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!"
https://www.goodreads.com/author/show/489063.Neel_Burton,Neel Burton,3.83,Kindle $6.99,https://www.goodreads.com/book/show/50992307-the-secret-to-everything,"120 pages, Kindle Edition",247,30,The Secret to Everything: How to Live More and Suffer Less
https://www.goodreads.com/author/show/27740.Marti_Olsen_Laney,Marti Olsen Laney,3.87,Kindle $11.99,https://www.goodreads.com/book/show/49322.The_Introvert_Advantage,"330 pages, Paperback","17,474",956,The Introvert Advantage: How to Thrive in an Extrovert World
https://www.goodreads.com/author/show/18614151.Jenny_Odell,Jenny Odell,3.71,Kindle $11.99,https://www.goodreads.com/book/show/42771901-how-to-do-nothing,"232 pages, Hardcover","43,303","5,331",How to Do Nothing: Resisting the Attention Economy
https://www.goodreads.com/author/show/58455.Pam_Grout,Pam Grout,3.90,Kindle $3.99,https://www.goodreads.com/book/show/15814383-e-squared,"163 pages, Paperback","10,386",650,E-Squared: Nine Do-It-Yourself Energy Experiments That Prove Your Thoughts Create Your Reality
https://www.goodreads.com/author/show/442240.Blake_Crouch,Blake Crouch,3.82,Kindle $14.99,https://www.goodreads.com/book/show/59838811-upgrade,"352 pages, Hardcover","70,085","10,133",Upgrade
https://www.goodreads.com/author/show/38285.C_G_Jung,C.G. Jung,3.82,Kindle $22.79,https://www.goodreads.com/book/show/407469.Psychology_and_the_Occult,Paperback,403,22,Psychology and the Occult
https://www.goodreads.com/author/show/15275778.Mimi_Novic,Mimi Novic,4.64,,https://www.goodreads.com/book/show/51919051-essence-of-being,"184 pages, Paperback",11,0,Essence Of Being
https://www.goodreads.com/author/show/20917085.Ray_Byfield,Ray Byfield,1.50,Kindle $6.99,https://www.goodreads.com/book/show/56068303-this-business-of-life-and-business,"512 pages, Paperback",4,1,This Business of Life and Business
https://www.goodreads.com/author/show/132685.Roy_F_Baumeister,Roy F. Baumeister,3.95,Kindle $7.99,https://www.goodreads.com/book/show/11104933-willpower,"291 pages, Hardcover","19,623","1,205",Willpower: Rediscovering the Greatest Human Strength
https://www.goodreads.com/author/show/162578.Bren_Brown,Brené Brown,4.20,Kindle $13.99,https://www.goodreads.com/book/show/279308.I_Thought_It_Was_Just_Me,"336 pages, Hardcover","23,237","1,746",I Thought It Was Just Me: Women Reclaiming Power and Courage in a Culture of Shame
https://www.goodreads.com/author/show/7980470.Gregory_V_Diehl,Gregory V. Diehl,4.62,Kindle $9.99,https://www.goodreads.com/book/show/59374336-the-heroic-and-exceptional-minority,"188 pages, ebook",26,17,The Heroic and Exceptional Minority: A Guide to Mythological Self-Awareness and Growth
https://www.goodreads.com/author/show/2693.Richard_Carlson,Richard Carlson,3.99,Kindle $9.99,https://www.goodreads.com/book/show/170548.Don_t_Sweat_the_Small_Stuff_and_It_s_All_Small_Stuff,"248 pages, Mass Market Paperback","91,230","2,492",Don't Sweat the Small Stuff ... and It's All Small Stuff: Simple Ways to Keep the Little Things From Taking Over Your Life
https://www.goodreads.com/author/show/3888197.Shonda_Rhimes,Shonda Rhimes,4.06,Kindle $11.99,https://www.goodreads.com/book/show/29540318-year-of-yes,"352 pages, Paperback","85,506","8,808",Year of Yes
https://www.goodreads.com/author/show/8142353.Angel_Aviles,Angel Aviles,4.45,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55948862-too-happy-to-be-sad-girl,"174 pages, Kindle Edition",42,6,"Too Happy To Be Sad Girl: Surviving Sadness, Ditching Anxiety and Learning to Thrive"
https://www.goodreads.com/author/show/30975.Bob_Boylan,Bob Boylan,4.25,,https://www.goodreads.com/book/show/57204620-retirement,ebook,12,8,Retirement:Your New Adventure!: It's your choice to decide if your windshield will be bigger than your rearview mirror
https://www.goodreads.com/author/show/20802273.V_K_Payson,V.K. Payson,4.20,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55642308-top-side-hustles-from-home,"56 pages, Kindle Edition",10,2,"Top Side Hustles From Home : 7 Simple, Proven ideas You Can Start Today With No Prior Experience"
