link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/51918202-brilliance-of-dawn,Brilliance of Dawn,Mimi Novic,https://www.goodreads.com/author/show/15275778.Mimi_Novic,Kindle $9.68,4.67,6,0,Paperback
https://www.goodreads.com/book/show/53103865-i-is-god,I Is God: The Journey Begins,Geir Gigja,https://www.goodreads.com/author/show/19554722.Geir_Gigja,Kindle Unlimited $0.00,4.75,12,5,"61 pages, Kindle Edition"
https://www.goodreads.com/book/show/54364478-31-cents-to-43-countries,31 Cents to 43 Countries: Hardcore Tips to Increasing Profits,Dina Preston-Ortiz,https://www.goodreads.com/author/show/20468490.Dina_Preston_Ortiz,Kindle Unlimited $0.00,4.71,14,1,Kindle Edition
https://www.goodreads.com/book/show/54882905-impulsa-tu-pyme,IMPULSA TU PYME: Ideas claves para lograr el éxito de la pequeña y mediana empresa,Daniel Alvarez Noriega,https://www.goodreads.com/author/show/20584560.Daniel_Alvarez_Noriega,Kindle Unlimited $0.00,4.80,10,1,Kindle Edition
https://www.goodreads.com/book/show/57349593-no-longer-shy,No Longer Shy: Conquering Shyness and Social Anxiety,Reniel Anca,https://www.goodreads.com/author/show/21260219.Reniel_Anca,,5.00,10,8,"70 pages, Paperback"
https://www.goodreads.com/book/show/58218963-public-speaking-presentations-media-interviews,Public Speaking · Presentations · Media Interviews: Helping you succeed,Agota Gabor,https://www.goodreads.com/author/show/21557241.Agota_Gabor,Kindle Unlimited $0.00,5.00,2,2,"66 pages, Kindle Edition"
https://www.goodreads.com/book/show/59538309-optimal-happiness,Optimal Happiness: The Fastest & Surest Way to Reach Your Happiest Potential,Roman Russo,https://www.goodreads.com/author/show/17702352.Roman_Russo,Kindle $3.99,4.50,14,6,"262 pages, Paperback"
https://www.goodreads.com/book/show/22551809-the-road-to-character,The Road to Character,David Brooks,https://www.goodreads.com/author/show/3136576.David_Brooks,Kindle $9.99,3.65,"22,823","2,243","320 pages, Hardcover"
https://www.goodreads.com/book/show/6708.The_Power_of_Now,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,https://www.goodreads.com/author/show/4493.Eckhart_Tolle,Kindle $8.45,4.15,"322,159","14,230","229 pages, Paperback"
https://www.goodreads.com/book/show/57850265-how-high-we-go-in-the-dark,How High We Go in the Dark,Sequoia Nagamatsu,https://www.goodreads.com/author/show/6567509.Sequoia_Nagamatsu,Kindle $9.95,3.86,"37,286","6,612","304 pages, Hardcover"
https://www.goodreads.com/book/show/42616640-10-minute-focus,10-Minute Focus: 25 Habits for Mastering Your Concentration and Eliminating Distractions,Daniel Walter,https://www.goodreads.com/author/show/6633677.Daniel_Walter,,3.86,160,12,"152 pages, Kindle Edition"
https://www.goodreads.com/book/show/51450721-selfish,"Selfish: Permission to Pause, Live, Love and Laugh Your Way to Joy",Naketa Ren Thigpen,https://www.goodreads.com/author/show/20035965.Naketa_Ren_Thigpen,,5.00,9,4,"132 pages, ebook"
https://www.goodreads.com/book/show/56062518-broken-and-alone-right,Broken and alone... right?: I think we should talk...,Hayden Nekara,https://www.goodreads.com/author/show/19576393.Hayden_Nekara,Kindle $0.99,4.63,8,2,"96 pages, Kindle Edition"
https://www.goodreads.com/book/show/56990341-17-reasons-why-businesses-fail,17 Reasons Why Businesses Fail :Unscrew Yourself From Business Failure,Pooja Agnihotri,https://www.goodreads.com/author/show/21165659.Pooja_Agnihotri,Kindle Unlimited $0.00,4.51,71,33,Paperback
https://www.goodreads.com/book/show/40670312-the-one,The One,John Marrs,https://www.goodreads.com/author/show/7264719.John_Marrs,Kindle Unlimited $0.00,4.11,"127,714","15,679","418 pages, Kindle Edition"
https://www.goodreads.com/book/show/13003367-make-it-happen-a-healthy-competitive-approach-to-achieving-personal-su,"Make It Happen, A Healthy, Competitive Approach to Achieving Personal Success",Lorii Myers,https://www.goodreads.com/author/show/4602925.Lorii_Myers,Kindle $5.42,4.20,99,25,"304 pages, Paperback"
https://www.goodreads.com/book/show/12965336-3-off-the-tee,"3 Off the Tee: Targeting Success, Develop the Right Business Attitude to be Successful in the Workplace",Lorii Myers,https://www.goodreads.com/author/show/4602925.Lorii_Myers,Kindle $8.40,4.08,97,16,"244 pages, Kindle Edition"
https://www.goodreads.com/book/show/35688372-hygge,Hygge: Discovering The Danish Art Of Happiness – How To Live Cozily And Enjoy Life’s Simple Pleasures,Olivia Telford,https://www.goodreads.com/author/show/16435652.Olivia_Telford,Kindle Unlimited $0.00,3.59,589,87,"100 pages, Kindle Edition"
https://www.goodreads.com/book/show/57204338-believe-live-run,"Believe, Live, Run: A story about having faith",Bertalan Thuroczy,https://www.goodreads.com/author/show/21222808.Bertalan_Thuroczy,Kindle Unlimited $0.00,5.00,6,1,"218 pages, Kindle Edition"
https://www.goodreads.com/book/show/58370216-chance,Chance,Matthew FitzSimmons,https://www.goodreads.com/author/show/14126306.Matthew_FitzSimmons,Kindle Unlimited $0.00,4.15,"1,535",125,"313 pages, Kindle Edition"
https://www.goodreads.com/book/show/86383207-unstoppable,Unstoppable,K.A. Knight,https://www.goodreads.com/author/show/18390408.K_A_Knight,Kindle Unlimited $0.00,4.15,864,180,"368 pages, Kindle Edition"
https://www.goodreads.com/book/show/53552377-the-pimp-guide,The Pimp Guide: Secrets of Mind Manipulation,Mickey Royal,https://www.goodreads.com/author/show/62918.Mickey_Royal,Kindle Unlimited $0.00,3.68,28,3,Kindle Edition
https://www.goodreads.com/book/show/53621465-the-angelic-realm,The Angelic Realm: Discovering The Spiritual World and Its Healing Powers,Dennis Macy,https://www.goodreads.com/author/show/18731150.Dennis_Macy,Kindle Unlimited $0.00,4.43,67,16,"72 pages, Kindle Edition"
https://www.goodreads.com/book/show/23363874-reasons-to-stay-alive,Reasons to Stay Alive,Matt Haig,https://www.goodreads.com/author/show/76360.Matt_Haig,Kindle $13.99,4.09,"88,551","10,242","266 pages, Hardcover"
https://www.goodreads.com/book/show/58852555-the-almost-broken-mind,The Almost Broken Mind: How to Regain Mind Control Through Mind Management to Get the Mind on Track With Mental Fitness to Stop the Mind Wondering so You Can Mind Your Business,Benjoy Brown,https://www.goodreads.com/author/show/21763288.Benjoy_Brown,Kindle Unlimited $0.00,4.80,5,1,"138 pages, Kindle Edition"
https://www.goodreads.com/book/show/36618537-empath,Empath: A Complete Guide for Developing Your Gift and Finding Your Sense of Self,Judy Dyer,https://www.goodreads.com/author/show/17341775.Judy_Dyer,Kindle Unlimited $0.00,4.00,"1,559",153,"104 pages, Kindle Edition"
https://www.goodreads.com/book/show/14142.The_Art_of_Loving,The Art of Loving,Erich Fromm,https://www.goodreads.com/author/show/8788.Erich_Fromm,Kindle Unlimited $0.00,4.01,"73,674","3,977","180 pages, Paperback"
https://www.goodreads.com/book/show/59374336-the-heroic-and-exceptional-minority,The Heroic and Exceptional Minority: A Guide to Mythological Self-Awareness and Growth,Gregory V. Diehl,https://www.goodreads.com/author/show/7980470.Gregory_V_Diehl,Kindle $9.99,4.62,26,17,"188 pages, ebook"
https://www.goodreads.com/book/show/11104933-willpower,Willpower: Rediscovering the Greatest Human Strength,Roy F. Baumeister,https://www.goodreads.com/author/show/132685.Roy_F_Baumeister,Kindle $7.99,3.95,"19,623","1,205","291 pages, Hardcover"
https://www.goodreads.com/book/show/347852.The_Road_Less_Traveled,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",M. Scott Peck,https://www.goodreads.com/author/show/3061.M_Scott_Peck,Kindle Unlimited $0.00,4.07,"95,356","2,995","320 pages, Paperback"
https://www.goodreads.com/book/show/51919051-essence-of-being,Essence Of Being,Mimi Novic,https://www.goodreads.com/author/show/15275778.Mimi_Novic,,4.64,11,0,"184 pages, Paperback"
https://www.goodreads.com/book/show/279308.I_Thought_It_Was_Just_Me,I Thought It Was Just Me: Women Reclaiming Power and Courage in a Culture of Shame,Brené Brown,https://www.goodreads.com/author/show/162578.Bren_Brown,Kindle $13.99,4.20,"23,237","1,746","336 pages, Hardcover"
https://www.goodreads.com/book/show/59838811-upgrade,Upgrade,Blake Crouch,https://www.goodreads.com/author/show/442240.Blake_Crouch,Kindle $14.99,3.82,"70,104","10,134","352 pages, Hardcover"
https://www.goodreads.com/book/show/57204620-retirement,Retirement:Your New Adventure!: It's your choice to decide if your windshield will be bigger than your rearview mirror,Bob Boylan,https://www.goodreads.com/author/show/30975.Bob_Boylan,,4.25,12,8,ebook
https://www.goodreads.com/book/show/407469.Psychology_and_the_Occult,Psychology and the Occult,C.G. Jung,https://www.goodreads.com/author/show/38285.C_G_Jung,Kindle $22.79,3.82,403,22,Paperback
https://www.goodreads.com/book/show/15814383-e-squared,E-Squared: Nine Do-It-Yourself Energy Experiments That Prove Your Thoughts Create Your Reality,Pam Grout,https://www.goodreads.com/author/show/58455.Pam_Grout,Kindle $3.99,3.90,"10,386",650,"163 pages, Paperback"
https://www.goodreads.com/book/show/2776527-traffic,Traffic: Why We Drive the Way We Do and What It Says About Us,Tom Vanderbilt,https://www.goodreads.com/author/show/326282.Tom_Vanderbilt,Kindle $14.99,3.72,"7,660","1,194","402 pages, Hardcover"
https://www.goodreads.com/book/show/68985.The_Power_of_Full_Engagement,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",Jim Loehr,https://www.goodreads.com/author/show/38870.Jim_Loehr,,3.98,"14,817",704,"222 pages, Paperback"
https://www.goodreads.com/book/show/28268515-the-road-back-to-you,The Road Back to You: An Enneagram Journey to Self-Discovery,Ian Morgan Cron,https://www.goodreads.com/author/show/469393.Ian_Morgan_Cron,Kindle $9.49,4.21,"47,797","3,703","238 pages, Hardcover"
https://www.goodreads.com/book/show/18505796-10-happier,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Dan Harris,https://www.goodreads.com/author/show/7890536.Dan_Harris,Kindle Unlimited $0.00,3.92,"102,099","7,463","256 pages, Hardcover"
https://www.goodreads.com/book/show/13167087-this-is-how,"This Is How: Proven Aid in Overcoming Shyness, Molestation, Fatness, Spinsterhood, Grief, Disease, Lushery, Decrepitude & More. For Young and Old Alike.",Augusten Burroughs,https://www.goodreads.com/author/show/3058.Augusten_Burroughs,Kindle $11.99,3.67,"12,671","1,663","230 pages, Hardcover"
https://www.goodreads.com/book/show/832543.Anatomy_of_the_Spirit,Anatomy of the Spirit: The Seven Stages of Power and Healing,Caroline Myss,https://www.goodreads.com/author/show/11236.Caroline_Myss,Kindle $14.99,4.14,"31,386",751,"302 pages, Paperback"
https://www.goodreads.com/book/show/34466952-the-power-of-moments,The Power of Moments: Why Certain Experiences Have Extraordinary Impact,Chip Heath,https://www.goodreads.com/author/show/39021.Chip_Heath,Kindle $14.99,4.13,"18,396","1,707","320 pages, Hardcover"
https://www.goodreads.com/book/show/43306206-the-courage-to-be-disliked,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness",Ichiro Kishimi,https://www.goodreads.com/author/show/14541046.Ichiro_Kishimi,Kindle $13.99,4.05,"55,438","6,479","288 pages, Paperback"
https://www.goodreads.com/book/show/14912777-turning-pro,Turning Pro,Steven Pressfield,https://www.goodreads.com/author/show/867.Steven_Pressfield,Kindle $9.99,4.15,"12,216",765,"148 pages, Kindle Edition"
https://www.goodreads.com/book/show/23014006-money-master-the-game,MONEY Master the Game: 7 Simple Steps to Financial Freedom,Tony Robbins,https://www.goodreads.com/author/show/14545796.Tony_Robbins,Kindle $16.99,3.98,"21,490","2,348","688 pages, Hardcover"
https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Tuesdays with Morrie,Mitch Albom,https://www.goodreads.com/author/show/2331.Mitch_Albom,Kindle $11.99,4.16,"960,294","35,670","210 pages, Paperback"
https://www.goodreads.com/book/show/14098.Mindfulness_for_Beginners,Mindfulness for Beginners: Reclaiming the Present Moment―and Your Life,Jon Kabat-Zinn,https://www.goodreads.com/author/show/8750.Jon_Kabat_Zinn,Kindle $11.99,3.77,"7,848",498,"170 pages, ebook"
https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,https://www.goodreads.com/author/show/401.Robert_M_Pirsig,,3.78,"223,183","10,146","540 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/241823.Women_Who_Run_With_the_Wolves,Women Who Run With the Wolves,Clarissa Pinkola Estés,https://www.goodreads.com/author/show/901977.Clarissa_Pinkola_Est_s,Kindle $7.99,4.13,"67,634","5,141","537 pages, Paperback"
https://www.goodreads.com/book/show/6452796-drive,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,https://www.goodreads.com/author/show/96150.Daniel_H_Pink,Kindle $13.99,3.95,"114,288","5,234","242 pages, Hardcover"
https://www.goodreads.com/book/show/25899336-when-breath-becomes-air,When Breath Becomes Air,Paul Kalanithi,https://www.goodreads.com/author/show/14031444.Paul_Kalanithi,Kindle $14.99,4.39,"598,105","45,634","208 pages, Kindle Edition"
https://www.goodreads.com/book/show/8527134-the-anxiety-and-phobia-workbook,The Anxiety and Phobia Workbook,Edmund J. Bourne,https://www.goodreads.com/author/show/67223.Edmund_J_Bourne,Kindle $14.99,4.06,"4,883",165,"496 pages, Paperback"
https://www.goodreads.com/book/show/81939.The_Mastery_of_Love,The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book,Miguel Ruiz,https://www.goodreads.com/author/show/4402.Miguel_Ruiz,Kindle $7.99,4.26,"49,331","2,080","248 pages, Hardcover"
https://www.goodreads.com/book/show/49322.The_Introvert_Advantage,The Introvert Advantage: How to Thrive in an Extrovert World,Marti Olsen Laney,https://www.goodreads.com/author/show/27740.Marti_Olsen_Laney,Kindle $11.99,3.87,"17,475",956,"330 pages, Paperback"
https://www.goodreads.com/book/show/180116.Awaken_the_Giant_Within,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",Tony Robbins,https://www.goodreads.com/author/show/14545796.Tony_Robbins,Kindle $15.99,4.15,"68,271","2,077","544 pages, Paperback"
https://www.goodreads.com/book/show/18693669-the-organized-mind,The Organized Mind: Thinking Straight in the Age of Information Overload,Daniel J. Levitin,https://www.goodreads.com/author/show/81619.Daniel_J_Levitin,Kindle $10.99,3.66,"12,609","1,337","528 pages, Hardcover"
https://www.goodreads.com/book/show/1633.Getting_Things_Done,Getting Things Done: The Art of Stress-Free Productivity,David Allen,https://www.goodreads.com/author/show/1058.David_Allen,,4.00,"152,345","6,152","267 pages, Paperback"
https://www.goodreads.com/book/show/170548.Don_t_Sweat_the_Small_Stuff_and_It_s_All_Small_Stuff,Don't Sweat the Small Stuff ... and It's All Small Stuff: Simple Ways to Keep the Little Things From Taking Over Your Life,Richard Carlson,https://www.goodreads.com/author/show/2693.Richard_Carlson,Kindle $9.99,3.99,"91,231","2,492","248 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/126820.Broken_Open,Broken Open: How Difficult Times Can Help Us Grow,Elizabeth Lesser,https://www.goodreads.com/author/show/72900.Elizabeth_Lesser,Kindle $12.99,4.01,"7,624",517,"307 pages, Paperback"
https://www.goodreads.com/book/show/42771901-how-to-do-nothing,How to Do Nothing: Resisting the Attention Economy,Jenny Odell,https://www.goodreads.com/author/show/18614151.Jenny_Odell,Kindle $11.99,3.71,"43,304","5,331","232 pages, Hardcover"
https://www.goodreads.com/book/show/29540318-year-of-yes,Year of Yes,Shonda Rhimes,https://www.goodreads.com/author/show/3888197.Shonda_Rhimes,Kindle $11.99,4.06,"85,509","8,808","352 pages, Paperback"
https://www.goodreads.com/book/show/129603.You_Can_Heal_Your_Life,You Can Heal Your Life,louise-l-hay,https://www.goodreads.com/author/show/36387529.louise_l_hay,Kindle Unlimited $0.00,4.15,"75,992","2,637","253 pages, Unknown Binding"
https://www.goodreads.com/book/show/34189313-the-5-second-rule,"The 5 Second Rule: Transform Your Life, Work, and Confidence with Everyday Courage",Mel Robbins,https://www.goodreads.com/author/show/4470180.Mel_Robbins,Kindle $9.99,3.87,"33,028","3,316","263 pages, Kindle Edition"
https://www.goodreads.com/book/show/239509.Women_Who_Love_Too_Much,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,Robin Norwood,https://www.goodreads.com/author/show/6394.Robin_Norwood,Kindle $9.99,4.03,"19,768","1,098","336 pages, Paperback"
https://www.goodreads.com/book/show/801178.Chicken_Soup_for_the_Soul,Chicken Soup for the Soul,Jack Canfield,https://www.goodreads.com/author/show/35476.Jack_Canfield,,3.96,"39,519","1,020","428 pages, Paperback"
https://www.goodreads.com/book/show/40121378-atomic-habits,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,https://www.goodreads.com/author/show/7327369.James_Clear,Kindle $12.99,4.38,"637,686","43,031","319 pages, Kindle Edition"
https://www.goodreads.com/book/show/27414493-the-headspace-guide-to-meditation-mindfulness,The Headspace Guide to Meditation & Mindfulness,Andy Puddicombe,https://www.goodreads.com/author/show/4874424.Andy_Puddicombe,Kindle $11.99,4.03,"12,278",961,"224 pages, Paperback"
https://www.goodreads.com/book/show/78428.Your_Money_or_Your_Life,Your Money or Your Life,Joe Dominguez,https://www.goodreads.com/author/show/44528.Joe_Dominguez,Kindle $14.99,4.00,"25,647","2,104","400 pages, Paperback"
https://www.goodreads.com/book/show/85697.the_art_of_possibility,the-art-of-possibility,rosamund-stone-zander,https://www.goodreads.com/author/show/34525379.rosamund_stone_zander,Kindle $11.99,3.93,"10,184","1,022","210 pages, Paperback"
https://www.goodreads.com/book/show/103999.Toxic_Parents,Toxic Parents: Overcoming Their Hurtful Legacy and Reclaiming Your Life,Susan Forward,https://www.goodreads.com/author/show/6396.Susan_Forward,Kindle $15.99,4.14,"14,116",932,"308 pages, Paperback"
https://www.goodreads.com/book/show/134353.I_m_OK_You_re_OK,I'm OK - You're OK,Thomas A. Harris,https://www.goodreads.com/author/show/12456.Thomas_A_Harris,Kindle $14.49,3.75,"18,640",591,"320 pages, Paperback"
https://www.goodreads.com/book/show/169487.Self_Matters,Self Matters: Creating Your Life from the Inside Out,Phillip C. McGraw,https://www.goodreads.com/author/show/20333.Phillip_C_McGraw,Kindle Unlimited $0.00,3.66,"12,160",139,"318 pages, Hardcover"
https://www.goodreads.com/book/show/720298.Codependent_No_More,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,https://www.goodreads.com/author/show/4482.Melody_Beattie,Kindle $9.99,4.12,"38,489","2,122","229 pages, Paperback"
https://www.goodreads.com/book/show/15742865-how-i-met-the-man-of-my-dreams,How I Met the Man of My Dreams: a guide to MANifesting yours,Debbianne DeRose,https://www.goodreads.com/author/show/5766121.Debbianne_DeRose,,4.24,25,6,"184 pages, Paperback"
https://www.goodreads.com/book/show/16158191-talking-back-to-dr-phil,Talking Back to Dr. Phil: Alternatives to Mainstream Psychology,David Bedrick J.D.,https://www.goodreads.com/author/show/31971624.David_Bedrick_J_D_,Kindle $8.49,3.67,48,6,"232 pages, Paperback"
https://www.goodreads.com/book/show/17306515-how-to-get-a-boyfriend,How To Get A Boyfriend,Heather J. Holland,https://www.goodreads.com/author/show/6914348.Heather_J_Holland,Kindle Unlimited $0.00,4.10,20,6,"47 pages, Kindle Edition"
https://www.goodreads.com/book/show/17336033-your-meaning,Your Meaning,Marius Croeser,https://www.goodreads.com/author/show/5207975.Marius_Croeser,,4.00,16,1,"224 pages, Paperback"
https://www.goodreads.com/book/show/17304107-50-things-to-know-to-self-publish-a-book-on-amazon,50 Things to Know to Self-Publish a Book on Amazon,Lisa M. Rusczyk,https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,Kindle Unlimited $0.00,3.86,21,2,"26 pages, Kindle Edition"
https://www.goodreads.com/book/show/18081317-business-success-secrets-principles-formulas-ethos,"Business Success Secrets, Principles, Formulas & Ethos: Your Primitive Business Guide To Giving Your Business The Greatest Chance Of Success",Daryl Urbanski,https://www.goodreads.com/author/show/7126216.Daryl_Urbanski,,4.17,23,0,
https://www.goodreads.com/book/show/18006274-what-next,What Next?: The Millennial's Guide to Surviving and Thriving in the Real World,Michael Price,https://www.goodreads.com/author/show/7143526.Michael_Price,Kindle $4.99,3.75,24,6,"187 pages, Hardcover"
https://www.goodreads.com/book/show/7219947-act-made-simple,ACT Made Simple: An Easy-to-Read Primer on Acceptance and Commitment Therapy,Russ Harris,https://www.goodreads.com/author/show/1379029.Russ_Harris,,4.39,"1,371",75,"263 pages, Paperback"
https://www.goodreads.com/book/show/11385473-what-did-i-do-wrong,What Did I Do Wrong?,Eveline Sandy,https://www.goodreads.com/author/show/4858615.Eveline_Sandy,Kindle $2.99,4.00,25,2,"164 pages, Paperback"
https://www.goodreads.com/book/show/18365529-put-them-through-the-maze,Put Them Through the Maze: The Secrets of How to Write the Ultimate Novel,T.D. McMichael,https://www.goodreads.com/author/show/5065152.T_D_McMichael,,3.68,19,0,"186 pages, Paperback"
https://www.goodreads.com/book/show/18745702-brain-matters-in-business,Brain Matters in Business,Jonathan Jordan,https://www.goodreads.com/author/show/17087915.Jonathan_Jordan,Kindle Unlimited $0.00,3.97,31,3,"52 pages, Paperback"
https://www.goodreads.com/book/show/18761165-laid-off-and-crazy-happy---memoirs-of-a-houseband,Laid Off and Crazy Happy - Memoirs of a Houseband,Andy Weisberg,https://www.goodreads.com/author/show/7377115.Andy_Weisberg,,4.32,28,14,"214 pages, ebook"
https://www.goodreads.com/book/show/20368204-how-the-tortoise-became-fast,How the Tortoise Became Fast: A Fable to Follow to Achieve Your Goals,Nathan Mercer,https://www.goodreads.com/author/show/7706867.Nathan_Mercer,Kindle $2.99,4.25,8,3,"98 pages, Paperback"
https://www.goodreads.com/book/show/18770284-the-jetstream-of-success,The Jetstream of Success,Julian Pencilliah,https://www.goodreads.com/author/show/6859137.Julian_Pencilliah,Kindle $2.99,3.60,138,14,ebook
https://www.goodreads.com/book/show/19583491-spartan-up,Spartan Up!: A Take-No-Prisoners Guide to Overcoming Obstacles and Achieving Peak Performance in Life,Joe De Sena,https://www.goodreads.com/author/show/7586359.Joe_De_Sena,Kindle $13.99,3.92,"1,938",246,"224 pages, Hardcover"
https://www.goodreads.com/book/show/17824064-mythbusting-the-cult-of-confucius,"Mythbusting the Cult of Confucius: What the Chinese Really Are, How to Understand Them and Why We Need to",Wayne Deeker,https://www.goodreads.com/author/show/7054207.Wayne_Deeker,,4.67,9,3,"620 pages, Paperback"
https://www.goodreads.com/book/show/19488970-your-weight-loss-journey---overcome-obesity-excuses,Your Weight Loss Journey - Overcome Obesity Excuses,Sharon French,https://www.goodreads.com/author/show/7491965.Sharon_French,Kindle $4.99,4.20,10,0,"98 pages, Kindle Edition"
https://www.goodreads.com/book/show/19282867-leftover-women,Leftover Women: The Resurgence of Gender Inequality in China,Leta Hong Fincher,https://www.goodreads.com/author/show/7512648.Leta_Hong_Fincher,Kindle $9.99,3.96,524,68,"213 pages, Kindle Edition"
https://www.goodreads.com/book/show/18055732-boy-in-the-ivy,Boy in the Ivy: The Inner Child of a Buried Man,T. McKinley,https://www.goodreads.com/author/show/7128341.T_McKinley,Kindle Unlimited $0.00,4.63,16,2,"284 pages, Paperback"
https://www.goodreads.com/book/show/20808721-a-complete-how-to-guide-for-rookie-writers,"A Complete ""How To"" Guide for Rookie Writers",Robin Murphy,https://www.goodreads.com/author/show/4837368.Robin_Murphy,Kindle Unlimited $0.00,5.00,5,3,"140 pages, Paperback"
https://www.goodreads.com/book/show/17590516-how-to-live-a-positive-life---the-5-keys,How to Live a Positive life - The 5 Keys,Keith H. Maitland,https://www.goodreads.com/author/show/5031297.Keith_H_Maitland,Kindle $9.99,4.33,9,1,"162 pages, Paperback"
https://www.goodreads.com/book/show/19169661-how-to-set-up-photography-lighting-for-a-home-studio,How to Set Up Photography Lighting for a Home Studio,Amber Richards,https://www.goodreads.com/author/show/7409177.Amber_Richards,Kindle Unlimited $0.00,3.67,159,16,"94 pages, Kindle Edition"
https://www.goodreads.com/book/show/20981871-i-choose,I Choose: Subtlety in Cults,Isabelle Renaud,https://www.goodreads.com/author/show/8037967.Isabelle_Renaud,,4.50,8,2,ebook
https://www.goodreads.com/book/show/21199691-organize-your-life-and-more,Organize Your Life and More,Christina Scalise,https://www.goodreads.com/author/show/6070557.Christina_Scalise,Kindle $5.99,3.97,29,7,"172 pages, Kindle Edition"
https://www.goodreads.com/book/show/17841659-no-excuses-the-fit-mind-fit-body-strategy-book,"No Excuses, The Fit Mind-Fit Body Strategy Book",Lorii Myers,https://www.goodreads.com/author/show/4602925.Lorii_Myers,Kindle $3.82,3.98,43,13,"329 pages, Paperback"
https://www.goodreads.com/book/show/22569001-the-office-workout,The Office Workout: 75 Exercises to do at Your Desk,Kent Burden,https://www.goodreads.com/author/show/354087.Kent_Burden,Kindle Unlimited $0.00,3.85,27,3,"149 pages, Kindle Edition"
https://www.goodreads.com/book/show/22049031-how-do-i-keep-my-employees-motivated,How Do I Keep My Employees Motivated?,George Langelett,https://www.goodreads.com/author/show/8190611.George_Langelett,Kindle $7.99,4.06,89,51,"230 pages, Paperback"
https://www.goodreads.com/book/show/17860459-eliminate-phobias-and-fears-the-efficient-easy-way,Eliminate phobias and fears the efficient easy way,Jean-Yves Crozier,https://www.goodreads.com/author/show/7068160.Jean_Yves_Crozier,,4.20,5,0,ebook
https://www.goodreads.com/book/show/21913042-no-solid-ground,No Solid Ground: Renewable Contentment and Sustainable Happiness in an Age of Uncertainty,Jeffrey Joe Miller,https://www.goodreads.com/author/show/8144647.Jeffrey_Joe_Miller,,4.27,22,12,"410 pages, Paperback"
https://www.goodreads.com/book/show/23155290-the-etiquette-of-social-media,The Etiquette of Social Media,Leonard Kim,https://www.goodreads.com/author/show/8523835.Leonard_Kim,Kindle Unlimited $0.00,3.00,40,22,"104 pages, Paperback"
https://www.goodreads.com/book/show/23303167-quit-or-die-trying,Quit or Die Trying,Alison Beard,https://www.goodreads.com/author/show/8703490.Alison_Beard,,4.37,19,5,"246 pages, Paperback"
https://www.goodreads.com/book/show/23562759-letters-to-lynn-redgrave,Letters to Lynn Redgrave: Martial Enlightenment for Modern Women,Jeri Massi,https://www.goodreads.com/author/show/344383.Jeri_Massi,Kindle $9.99,4.33,6,2,"261 pages, Paperback"
https://www.goodreads.com/book/show/21882327-edgy-conversations,Edgy Conversations: How Ordinary People Can Achieve Outrageous Success,Dan Waldschmidt,https://www.goodreads.com/author/show/8133574.Dan_Waldschmidt,,3.86,"1,186",141,"179 pages, Paperback"
https://www.goodreads.com/book/show/23974760-the-widow-or-widower-next-door,The Widow or Widower Next Door,MaryLee Robinson,https://www.goodreads.com/author/show/9845537.MaryLee_Robinson,,3.94,34,9,"140 pages, Paperback"
https://www.goodreads.com/book/show/22749776-resilience,Resilience: Hard-Won Wisdom for Living a Better Life,Eric Greitens Navy SEAL,https://www.goodreads.com/author/show/30066468.Eric_Greitens_Navy_SEAL,Kindle $9.99,4.26,"3,887",382,"301 pages, Hardcover"
https://www.goodreads.com/book/show/24796932-womanarchy,Womanarchy,Khurt Khave,https://www.goodreads.com/author/show/7744300.Khurt_Khave,,3.10,10,4,"126 pages, Paperback"
https://www.goodreads.com/book/show/25100000-the-perpetual-paycheck,"The Perpetual Paycheck: 5 Secrets to Getting a Job, Keeping a Job, and Earning Income for Life in the Loyalty-Free Workplace",Lori B. Rassas,https://www.goodreads.com/author/show/7701696.Lori_B_Rassas,,4.04,54,14,"194 pages, Paperback"
https://www.goodreads.com/book/show/12532982-plant-whatever-brings-you-joy,Plant Whatever Brings You Joy: Blessed Wisdom from the Garden,Kathryn Hall,https://www.goodreads.com/author/show/5622083.Kathryn_Hall,Kindle $9.99,4.10,31,8,"228 pages, Paperback"
